# dataset: GeoCSV 2.0
# field_unit: ISO_8601, degC, #, %, #, #, inch H2O, in/hr, #, #, #, #, #, #, #, #, #, #, %, #
# field_type: datetime, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float
# attribution: cisl-chords.cloud.ucar.edu
# doi: https://doi.org/10.5065/d6v1236q
# doi_citation: https://citation.crosscite.org/?doi=10.5065/d6v1236q
# chords_version: 1.0.2
# chords_version_sha: a6def0f
# delimiter: ,
# instrument_name: NEON Test Site/RMNP
# sensor_id: neon000
# creation_date: 2024-06-13 15:32:55 +0000
# data collection site: NEON/RMNP
# data collection longitude: -105.542287491
# data collection latitude: 40.277041294
# data collection elevation: 2815.438 meters
# Measurements in File: 44586
# Units of Measure: milliseconds, degC, #, %, #, #, inch H2O, in/hr, #, #, #, #, #, #, #, #, #, #, %, #
Time,Temperature,UVAB,Humidity,Pressure,VOC (aggregate),Precipitation,Precipitation Rate,PM2.5,PM10,PM1.0, Particle Count (3um) , Particle Count (5um) ,Particle Count (10um) , Particle Count (25um) , Particle Count (50um) , Particle Count (100um) ,PM1.0 (environmental),PM2.5 (environmental),PM10 (environmental)
2024-03-12T00:07:59Z,,,,,1258185,,,,,,,,,,,,,,
2024-03-12T00:08:03Z,,,,,,,,,,0,,,,,,,,,
2024-03-12T00:08:04Z,,,,,,,,0,,,,,,,,,,,
2024-03-12T00:08:05Z,,,,,,,,,1,,,,,,,,0,,
2024-03-12T00:08:06Z,,,,,,,,,,,,,,,,,,0,
2024-03-12T00:08:07Z,,,,,,,,,,,,,,,,,,,1
2024-03-12T00:08:08Z,,,,,,,,,,,24,8,,,,,,,
2024-03-12T00:08:09Z,,,,,,,,,,,,,4,,,,,,
2024-03-12T00:08:10Z,,,,,,,,,,,,,,2,,,,,
2024-03-12T00:08:12Z,,,,,,,,,,,,,,,,0,,,
2024-03-12T00:10:31Z,,,,,,0,,,,,,,,,,,,,
2024-03-12T00:10:33Z,,,,,,,0,,,,,,,,,,,,
2024-03-12T00:15:05Z,3.478338,,,,,,,,,,,,,,,,,,
2024-03-12T00:15:06Z,,,32.949627,72570,,,,,,,,,,,,,,,
2024-03-12T00:15:07Z,,,,,1261726,,,,,,,,,,,,,,
2024-03-12T00:17:37Z,,,,,,0,,,,,,,,,,,,,
2024-03-12T00:17:42Z,,,,,,,0,,,,,,,,,,,,
2024-03-12T00:22:13Z,3.413941,,,,,,,,,,,,,,,,,,
2024-03-12T00:22:14Z,,,33.195801,72583,,,,,,,,,,,,,,,
2024-03-12T00:22:15Z,,,,,1345000,,,,,,,,,,,,,,
2024-03-12T00:22:19Z,,,,,,,,,,0,,,,,,,,,
2024-03-12T00:22:20Z,,,,,,,,0,,,,,,,,,,,
2024-03-12T00:22:21Z,,,,,,,,,0,,,,,,,,0,,
2024-03-12T00:22:22Z,,,,,,,,,,,,,,,,,,0,
2024-03-12T00:22:23Z,,,,,,,,,,,,,,,,,,,0
2024-03-12T00:22:24Z,,,,,,,,,,,63,,,,,,,,
2024-03-12T00:22:25Z,,,,,,,,,,,,15,0,,,,,,
2024-03-12T00:22:26Z,,,,,,,,,,,,,,0,,,,,
2024-03-12T00:22:28Z,,,,,,,,,,,,,,,,0,,,
2024-03-12T00:24:46Z,,,,,,0,,,,,,,,,,,,,
2024-03-12T00:24:51Z,,,,,,,0,,,,,,,,,,,,
2024-03-12T00:29:21Z,3.707377,,,,,,,,,,,,,,,,,,
2024-03-12T00:29:22Z,,,,72573,,,,,,,,,,,,,,,
2024-03-12T00:29:23Z,,,32.499851,,,,,,,,,,,,,,,,
2024-03-12T00:29:24Z,,,,,1460369,,,,,,,,,,,,,,
2024-03-12T00:29:28Z,,,,,,,,0,,0,,,,,,,,,
2024-03-12T00:29:29Z,,,,,,,,,0,,,,,,,,,,
2024-03-12T00:29:30Z,,,,,,,,,,,,,,,,,0,,
2024-03-12T00:29:31Z,,,,,,,,,,,,,,,,,,0,0
2024-03-12T00:29:32Z,,,,,,,,,,,111,,,,,,,,
2024-03-12T00:29:33Z,,,,,,,,,,,,33,,,,,,,
2024-03-12T00:29:34Z,,,,,,,,,,,,,2,0,,,,,
2024-03-12T00:29:36Z,,,,,,,,,,,,,,,,0,,,
2024-03-12T00:31:53Z,,,,,,0,,,,,,,,,,,,,
2024-03-12T00:31:55Z,,,,,,,0,,,,,,,,,,,,
2024-03-12T00:36:30Z,3.51926,,,72577,,,,,,,,,,,,,,,
2024-03-12T00:36:31Z,,,38.444023,,,,,,,,,,,,,,,,
2024-03-12T00:36:32Z,,,,,1350401,,,,,,,,,,,,,,
2024-03-12T00:36:36Z,,,,,,,,1,,1,,,,,,,,,
2024-03-12T00:36:37Z,,,,,,,,,1,,,,,,,,,,
2024-03-12T00:36:38Z,,,,,,,,,,,,,,,,,1,,
2024-03-12T00:36:39Z,,,,,,,,,,,,,,,,,,1,1
2024-03-12T00:36:40Z,,,,,,,,,,,180,,,,,,,,
2024-03-12T00:36:41Z,,,,,,,,,,,,51,,,,,,,
2024-03-12T00:36:42Z,,,,,,,,,,,,,2,0,,,,,
2024-03-12T00:36:44Z,,,,,,,,,,,,,,,,0,,,
2024-03-12T00:38:57Z,,,,,,0,,,,,,,,,,,,,
2024-03-12T00:38:59Z,,,,,,,0,,,,,,,,,,,,
2024-03-12T00:43:37Z,3.072922,,,,,,,,,,,,,,,,,,
2024-03-12T00:43:38Z,,,,72565,,,,,,,,,,,,,,,
2024-03-12T00:43:39Z,,,34.610004,,,,,,,,,,,,,,,,
2024-03-12T00:43:40Z,,,,,1280952,,,,,,,,,,,,,,
2024-03-12T00:43:44Z,,,,,,,,,,0,,,,,,,,,
2024-03-12T00:43:45Z,,,,,,,,0,1,,,,,,,,,,
2024-03-12T00:43:46Z,,,,,,,,,,,,,,,,,0,,
2024-03-12T00:43:47Z,,,,,,,,,,,,,,,,,,0,
2024-03-12T00:43:48Z,,,,,,,,,,,51,,,,,,,,1
2024-03-12T00:43:49Z,,,,,,,,,,,,15,,,,,,,
2024-03-12T00:43:50Z,,,,,,,,,,,,,2,,,,,,
2024-03-12T00:43:51Z,,,,,,,,,,,,,,2,,,,,
2024-03-12T00:43:52Z,,,,,,,,,,,,,,,,0,,,
2024-03-12T00:46:00Z,,,,,,0,,,,,,,,,,,,,
2024-03-12T00:46:02Z,,,,,,,0,,,,,,,,,,,,
2024-03-12T00:50:46Z,2.98854,,,72571,,,,,,,,,,,,,,,
2024-03-12T00:50:47Z,,,38.512768,,,,,,,,,,,,,,,,
2024-03-12T00:50:48Z,,,,,1154506,,,,,,,,,,,,,,
2024-03-12T00:50:52Z,,,,,,,,,,0,,,,,,,,,
2024-03-12T00:50:53Z,,,,,,,,0,0,,,,,,,,,,
2024-03-12T00:50:54Z,,,,,,,,,,,,,,,,,0,,
2024-03-12T00:50:55Z,,,,,,,,,,,,,,,,,,0,
2024-03-12T00:50:56Z,,,,,,,,,,,12,,,,,,,,0
2024-03-12T00:50:57Z,,,,,,,,,,,,2,,,,,,,
2024-03-12T00:50:58Z,,,,,,,,,,,,,0,,,,,,
2024-03-12T00:50:59Z,,,,,,,,,,,,,,0,,,,,
2024-03-12T00:51:00Z,,,,,,,,,,,,,,,,0,,,
2024-03-12T00:57:56Z,2.762357,,,,,,,,,,,,,,,,,,
2024-03-12T00:57:57Z,,,,72579,,,,,,,,,,,,,,,
2024-03-12T00:57:59Z,,,35.088642,,,,,,,,,,,,,,,,
2024-03-12T00:58:01Z,,,,,1259363,,,,,,,,,,,,,,
2024-03-12T00:58:07Z,,,,,,,,,,0,,,,,,,,,
2024-03-12T00:58:09Z,,,,,,,,0,,,,,,,,,,,
2024-03-12T00:58:11Z,,,,,,,,,0,,,,,,,,,,
2024-03-12T00:58:12Z,,,,,,,,,,,,,,,,,0,,
2024-03-12T00:58:14Z,,,,,,,,,,,,,,,,,,0,
2024-03-12T00:58:16Z,,,,,,,,,,,,,,,,,,,0
2024-03-12T00:58:18Z,,,,,,,,,,,0,,,,,,,,
2024-03-12T00:58:20Z,,,,,,,,,,,,0,,,,,,,
2024-03-12T00:58:21Z,,,,,,,,,,,,,0,,,,,,
2024-03-12T00:58:23Z,,,,,,,,,,,,,,0,,,,,
2024-03-12T00:58:27Z,,,,,,,,,,,,,,,,0,,,
2024-03-12T01:00:07Z,,,,,,0,,,,,,,,,,,,,
2024-03-12T01:00:09Z,,,,,,,0,,,,,,,,,,,,
2024-03-12T01:05:20Z,2.908281,,,,,,,,,,,,,,,,,,
2024-03-12T01:05:21Z,,,,72589,,,,,,,,,,,,,,,
2024-03-12T01:05:22Z,,,37.679356,,1222727,,,,,,,,,,,,,,
2024-03-12T01:05:26Z,,,,,,,,,,0,,,,,,,,,
2024-03-12T01:05:27Z,,,,,,,,0,,,,,,,,,,,
2024-03-12T01:05:28Z,,,,,,,,,0,,,,,,,,,,
2024-03-12T01:05:29Z,,,,,,,,,,,,,,,,,0,,
2024-03-12T01:05:30Z,,,,,,,,,,,,,,,,,,0,
2024-03-12T01:05:31Z,,,,,,,,,,,39,,,,,,,,0
2024-03-12T01:05:32Z,,,,,,,,,,,,13,,,,,,,
2024-03-12T01:05:33Z,,,,,,,,,,,,,6,0,,,,,
2024-03-12T01:05:35Z,,,,,,,,,,,,,,,,0,,,
2024-03-12T01:07:10Z,,,,,,0,,,,,,,,,,,,,
2024-03-12T01:07:13Z,,,,,,,0,,,,,,,,,,,,
2024-03-12T01:12:28Z,2.331884,,,,,,,,,,,,,,,,,,
2024-03-12T01:12:29Z,,,,72595,,,,,,,,,,,,,,,
2024-03-12T01:12:30Z,,,38.263885,,,,,,,,,,,,,,,,
2024-03-12T01:14:14Z,,,,,,0,,,,,,,,,,,,,
2024-03-12T01:14:16Z,,,,,,,0,,,,,,,,,,,,
2024-03-12T01:19:37Z,2.076519,,,72583,,,,,,,,,,,,,,,
2024-03-12T01:19:38Z,,,40.391083,,,,,,,,,,,,,,,,
2024-03-12T01:19:39Z,,,,,923763,,,,,,,,,,,,,,
2024-03-12T01:19:43Z,,,,,,,,,,0,,,,,,,,,
2024-03-12T01:19:44Z,,,,,,,,0,0,,,,,,,,,,
2024-03-12T01:19:45Z,,,,,,,,,,,,,,,,,0,,
2024-03-12T01:19:46Z,,,,,,,,,,,,,,,,,,0,
2024-03-12T01:19:47Z,,,,,,,,,,,69,,,,,,,,0
2024-03-12T01:19:48Z,,,,,,,,,,,,17,,,,,,,
2024-03-12T01:19:49Z,,,,,,,,,,,,,0,,,,,,
2024-03-12T01:19:50Z,,,,,,,,,,,,,,0,,,,,
2024-03-12T01:19:51Z,,,,,,,,,,,,,,,,0,,,
2024-03-12T01:21:17Z,,,,,,0,,,,,,,,,,,,,
2024-03-12T01:21:19Z,,,,,,,0,,,,,,,,,,,,
2024-03-12T01:26:45Z,2.218952,,,,,,,,,,,,,,,,,,
2024-03-12T01:26:46Z,,,43.491356,72572,,,,,,,,,,,,,,,
2024-03-12T01:26:47Z,,,,,879085,,,,,,,,,,,,,,
2024-03-12T01:26:51Z,,,,,,,,,,0,,,,,,,,,
2024-03-12T01:26:52Z,,,,,,,,0,,,,,,,,,,,
2024-03-12T01:26:53Z,,,,,,,,,0,,,,,,,,0,,
2024-03-12T01:26:54Z,,,,,,,,,,,,,,,,,,0,
2024-03-12T01:26:55Z,,,,,,,,,,,,,,,,,,,0
2024-03-12T01:26:56Z,,,,,,,,,,,24,,,,,,,,
2024-03-12T01:26:57Z,,,,,,,,,,,,2,0,,,,,,
2024-03-12T01:26:58Z,,,,,,,,,,,,,,0,,,,,
2024-03-12T01:27:00Z,,,,,,,,,,,,,,,,0,,,
2024-03-12T01:28:21Z,,,,,,0,,,,,,,,,,,,,
2024-03-12T01:28:24Z,,,,,,,0,,,,,,,,,,,,
2024-03-12T01:33:55Z,1.973104,,,,,,,,,,,,,,,,,,
2024-03-12T01:33:56Z,,,,72580,,,,,,,,,,,,,,,
2024-03-12T01:33:58Z,,,45.834934,,,,,,,,,,,,,,,,
2024-03-12T01:34:00Z,,,,,731838,,,,,,,,,,,,,,
2024-03-12T01:34:06Z,,,,,,,,,,0,,,,,,,,,
2024-03-12T01:34:08Z,,,,,,,,0,,,,,,,,,,,
2024-03-12T01:34:10Z,,,,,,,,,1,,,,,,,,,,
2024-03-12T01:34:11Z,,,,,,,,,,,,,,,,,0,,
2024-03-12T01:34:13Z,,,,,,,,,,,,,,,,,,0,
2024-03-12T01:34:15Z,,,,,,,,,,,,,,,,,,,1
2024-03-12T01:34:17Z,,,,,,,,,,,12,,,,,,,,
2024-03-12T01:34:19Z,,,,,,,,,,,,4,,,,,,,
2024-03-12T01:34:20Z,,,,,,,,,,,,,2,,,,,,
2024-03-12T01:34:22Z,,,,,,,,,,,,,,2,,,,,
2024-03-12T01:34:26Z,,,,,,,,,,,,,,,,0,,,
2024-03-12T01:41:19Z,1.570232,,,,,,,,,,,,,,,,,,
2024-03-12T01:41:20Z,,,,72583,,,,,,,,,,,,,,,
2024-03-12T01:41:21Z,,,47.443558,,652260,,,,,,,,,,,,,,
2024-03-12T01:41:25Z,,,,,,,,,,0,,,,,,,,,
2024-03-12T01:41:26Z,,,,,,,,0,,,,,,,,,,,
2024-03-12T01:41:27Z,,,,,,,,,1,,,,,,,,,,
2024-03-12T01:42:28Z,,,,,,0,,,,,,,,,,,,,
2024-03-12T01:42:30Z,,,,,,,0,,,,,,,,,,,,
2024-03-12T01:48:27Z,1.17212,,,,,,,,,,,,,,,,,,
2024-03-12T01:48:28Z,,,,72590,,,,,,,,,,,,,,,
2024-03-12T01:48:29Z,,,44.88969,,,,,,,,,,,,,,,,
2024-03-12T01:48:30Z,,,,,541360,,,,,,,,,,,,,,
2024-03-12T01:48:34Z,,,,,,,,0,,0,,,,,,,,,
2024-03-12T01:48:35Z,,,,,,,,,0,,,,,,,,,,
2024-03-12T01:48:36Z,,,,,,,,,,,,,,,,,0,,
2024-03-12T01:48:37Z,,,,,,,,,,,,,,,,,,0,0
2024-03-12T01:48:38Z,,,,,,,,,,,48,,,,,,,,
2024-03-12T01:48:39Z,,,,,,,,,,,,14,,,,,,,
2024-03-12T01:48:40Z,,,,,,,,,,,,,0,0,,,,,
2024-03-12T01:48:42Z,,,,,,,,,,,,,,,,0,,,
2024-03-12T01:49:31Z,,,,,,0,,,,,,,,,,,,,
2024-03-12T01:49:33Z,,,,,,,0,,,,,,,,,,,,
2024-03-12T01:55:35Z,1.284733,,,,,,,,,,,,,,,,,,
2024-03-12T01:55:36Z,,,,72610,,,,,,,,,,,,,,,
2024-03-12T01:55:37Z,,,47.416691,,551583,,,,,,,,,,,,,,
2024-03-12T01:55:41Z,,,,,,,,,,0,,,,,,,,,
2024-03-12T01:55:42Z,,,,,,,,0,,,,,,,,,,,
2024-03-12T01:55:43Z,,,,,,,,,0,,,,,,,,,,
2024-03-12T01:55:44Z,,,,,,,,,,,,,,,,,0,,
2024-03-12T01:55:45Z,,,,,,,,,,,,,,,,,,0,0
2024-03-12T01:55:46Z,,,,,,,,,,,30,,,,,,,,
2024-03-12T01:55:47Z,,,,,,,,,,,,8,,,,,,,
2024-03-12T01:55:48Z,,,,,,,,,,,,,0,0,,,,,
2024-03-12T01:55:50Z,,,,,,,,,,,,,,,,0,,,
2024-03-12T01:56:34Z,,,,,,0,,,,,,,,,,,,,
2024-03-12T02:02:43Z,1.525821,,,,,,,,,,,,,,,,,,
2024-03-12T02:02:44Z,,,,72610,,,,,,,,,,,,,,,
2024-03-12T02:02:45Z,,,47.126419,,,,,,,,,,,,,,,,
2024-03-12T02:02:46Z,,,,,549777,,,,,,,,,,,,,,
2024-03-12T02:02:50Z,,,,,,,,0,,0,,,,,,,,,
2024-03-12T02:02:51Z,,,,,,,,,0,,,,,,,,,,
2024-03-12T02:02:52Z,,,,,,,,,,,,,,,,,0,,
2024-03-12T02:02:53Z,,,,,,,,,,,,,,,,,,0,
2024-03-12T02:02:54Z,,,,,,,,,,,42,,,,,,,,0
2024-03-12T02:02:55Z,,,,,,,,,,,,12,,,,,,,
2024-03-12T02:02:56Z,,,,,,,,,,,,,4,,,,,,
2024-03-12T02:02:57Z,,,,,,,,,,,,,,0,,,,,
2024-03-12T02:02:58Z,,,,,,,,,,,,,,,,0,,,
2024-03-12T02:03:38Z,,,,,,0,,,,,,,,,,,,,
2024-03-12T02:03:40Z,,,,,,,0,,,,,,,,,,,,
2024-03-12T02:09:52Z,1.453812,,,,,,,,,,,,,,,,,,
2024-03-12T02:09:53Z,,,50.511845,72607,,,,,,,,,,,,,,,
2024-03-12T02:09:54Z,,,,,509733,,,,,,,,,,,,,,
2024-03-12T02:09:58Z,,,,,,,,,,0,,,,,,,,,
2024-03-12T02:09:59Z,,,,,,,,0,,,,,,,,,,,
2024-03-12T02:10:00Z,,,,,,,,,0,,,,,,,,0,,
2024-03-12T02:10:01Z,,,,,,,,,,,,,,,,,,0,
2024-03-12T02:10:02Z,,,,,,,,,,,,,,,,,,,0
2024-03-12T02:10:03Z,,,,,,,,,,,93,29,,,,,,,
2024-03-12T02:10:04Z,,,,,,,,,,,,,6,,,,,,
2024-03-12T02:10:05Z,,,,,,,,,,,,,,0,,,,,
2024-03-12T02:10:07Z,,,,,,,,,,,,,,,,0,,,
2024-03-12T02:10:41Z,,,,,,0,,,,,,,,,,,,,
2024-03-12T02:10:44Z,,,,,,,0,,,,,,,,,,,,
2024-03-12T02:17:00Z,1.315187,,,,,,,,,,,,,,,,,,
2024-03-12T02:17:01Z,,,,72615,,,,,,,,,,,,,,,
2024-03-12T02:17:02Z,,,51.477139,,,,,,,,,,,,,,,,
2024-03-12T02:17:03Z,,,,,441992,,,,,,,,,,,,,,
2024-03-12T02:17:07Z,,,,,,,,0,,0,,,,,,,,,
2024-03-12T02:17:08Z,,,,,,,,,0,,,,,,,,,,
2024-03-12T02:17:09Z,,,,,,,,,,,,,,,,,0,,
2024-03-12T02:17:10Z,,,,,,,,,,,,,,,,,,0,0
2024-03-12T02:17:11Z,,,,,,,,,,,75,,,,,,,,
2024-03-12T02:17:12Z,,,,,,,,,,,,17,,,,,,,
2024-03-12T02:17:13Z,,,,,,,,,,,,,0,,,,,,
2024-03-12T02:17:14Z,,,,,,,,,,,,,,0,,,,,
2024-03-12T02:17:15Z,,,,,,,,,,,,,,,,0,,,
2024-03-12T02:17:44Z,,,,,,0,,,,,,,,,,,,,
2024-03-12T02:17:46Z,,,,,,,0,,,,,,,,,,,,
2024-03-12T02:24:08Z,0.976396,,,,,,,,,,,,,,,,,,
2024-03-12T02:24:09Z,,,,72626,,,,,,,,,,,,,,,
2024-03-12T02:24:10Z,,,52.970211,,,,,,,,,,,,,,,,
2024-03-12T02:24:11Z,,,,,384781,,,,,,,,,,,,,,
2024-03-12T02:24:15Z,,,,,,,,0,,0,,,,,,,,,
2024-03-12T02:24:16Z,,,,,,,,,0,,,,,,,,,,
2024-03-12T02:24:17Z,,,,,,,,,,,,,,,,,0,,
2024-03-12T02:24:18Z,,,,,,,,,,,,,,,,,,0,0
2024-03-12T02:24:19Z,,,,,,,,,,,36,,,,,,,,
2024-03-12T02:24:20Z,,,,,,,,,,,,4,,,,,,,
2024-03-12T02:24:21Z,,,,,,,,,,,,,2,,,,,,
2024-03-12T02:24:22Z,,,,,,,,,,,,,,0,,,,,
2024-03-12T02:24:23Z,,,,,,,,,,,,,,,,0,,,
2024-03-12T02:24:47Z,,,,,,0,,,,,,,,,,,,,
2024-03-12T02:24:49Z,,,,,,,0,,,,,,,,,,,,
2024-03-12T02:31:17Z,0.620794,,,,,,,,,,,,,,,,,,
2024-03-12T02:31:18Z,,,,72628,,,,,,,,,,,,,,,
2024-03-12T02:31:19Z,,,53.848595,,,,,,,,,,,,,,,,
2024-03-12T02:31:20Z,,,,,340253,,,,,,,,,,,,,,
2024-03-12T02:31:24Z,,,,,,,,0,,0,,,,,,,,,
2024-03-12T02:31:25Z,,,,,,,,,0,,,,,,,,,,
2024-03-12T02:31:26Z,,,,,,,,,,,,,,,,,0,,
2024-03-12T02:31:27Z,,,,,,,,,,,,,,,,,,0,0
2024-03-12T02:31:28Z,,,,,,,,,,,51,,,,,,,,
2024-03-12T02:31:29Z,,,,,,,,,,,,15,,,,,,,
2024-03-12T02:31:30Z,,,,,,,,,,,,,0,,,,,,
2024-03-12T02:31:31Z,,,,,,,,,,,,,,0,,,,,
2024-03-12T02:31:32Z,,,,,,,,,,,,,,,,0,,,
2024-03-12T02:31:50Z,,,,,,0,,,,,,,,,,,,,
2024-03-12T02:31:53Z,,,,,,,0,,,,,,,,,,,,
2024-03-12T02:38:25Z,0.548468,,,,,,,,,,,,,,,,,,
2024-03-12T02:38:26Z,,,,72615,,,,,,,,,,,,,,,
2024-03-12T02:38:27Z,,,56.718056,,,,,,,,,,,,,,,,
2024-03-12T02:38:28Z,,,,,305930,,,,,,,,,,,,,,
2024-03-12T02:38:32Z,,,,,,,,,,0,,,,,,,,,
2024-03-12T02:38:33Z,,,,,,,,0,0,,,,,,,,,,
2024-03-12T02:38:34Z,,,,,,,,,,,,,,,,,0,,
2024-03-12T02:38:35Z,,,,,,,,,,,,,,,,,,0,
2024-03-12T02:38:36Z,,,,,,,,,,,99,,,,,,,,0
2024-03-12T02:38:37Z,,,,,,,,,,,,31,,,,,,,
2024-03-12T02:38:38Z,,,,,,,,,,,,,0,,,,,,
2024-03-12T02:38:39Z,,,,,,,,,,,,,,0,,,,,
2024-03-12T02:38:40Z,,,,,,,,,,,,,,,,0,,,
2024-03-12T02:38:54Z,,,,,,0,,,,,,,,,,,,,
2024-03-12T02:38:56Z,,,,,,,0,,,,,,,,,,,,
2024-03-12T02:45:35Z,0.418726,,,72597,,,,,,,,,,,,,,,
2024-03-12T02:45:36Z,,,56.644947,,,,,,,,,,,,,,,,
2024-03-12T02:45:37Z,,,,,280729,,,,,,,,,,,,,,
2024-03-12T02:45:41Z,,,,,,,,,,0,,,,,,,,,
2024-03-12T02:45:42Z,,,,,,,,0,,,,,,,,,,,
2024-03-12T02:45:43Z,,,,,,,,,0,,,,,,,,0,,
2024-03-12T02:45:44Z,,,,,,,,,,,,,,,,,,0,
2024-03-12T02:45:45Z,,,,,,,,,,,,,,,,,,,0
2024-03-12T02:45:46Z,,,,,,,,,,,75,18,,,,,,,
2024-03-12T02:45:47Z,,,,,,,,,,,,,2,,,,,,
2024-03-12T02:45:48Z,,,,,,,,,,,,,,0,,,,,
2024-03-12T02:45:49Z,,,,,,,,,,,,,,,,0,,,
2024-03-12T02:45:57Z,,,,,,0,,,,,,,,,,,,,
2024-03-12T02:45:59Z,,,,,,,0,,,,,,,,,,,,
2024-03-12T02:52:44Z,0.164952,,,,,,,,,,,,,,,,,,
2024-03-12T02:52:45Z,,,56.849464,72604,,,,,,,,,,,,,,,
2024-03-12T02:52:46Z,,,,,257747,,,,,,,,,,,,,,
2024-03-12T02:53:00Z,,,,,,0,,,,,,,,,,,,,
2024-03-12T02:53:02Z,,,,,,,0,,,,,,,,,,,,
2024-03-12T02:59:52Z,-0.428875,,,,,,,,,,,,,,,,,,
2024-03-12T02:59:53Z,,,,72617,,,,,,,,,,,,,,,
2024-03-12T02:59:54Z,,,59.595573,,229796,,,,,,,,,,,,,,
2024-03-12T03:00:05Z,,,,,,0,,,,,,,,,,,,,
2024-03-12T03:00:10Z,,,,,,,0,,,,,,,,,,,,
2024-03-12T03:02:19Z,-0.533238,,,,,,,,,,,,,,,,,,
2024-03-12T03:02:20Z,,,,72617,,,,,,,,,,,,,,,
2024-03-12T03:02:21Z,,,60.289631,,193481,,,,,,,,,,,,,,
2024-03-12T03:07:11Z,,,,,,0,,,,,,,,,,,,,
2024-03-12T03:07:13Z,,,,,,,0,,,,,,,,,,,,
2024-03-12T03:09:27Z,-0.549734,,,,,,,,,,,,,,,,,,
2024-03-12T03:14:14Z,,,,,,0,,,,,,,,,,,,,
2024-03-12T03:14:16Z,,,,,,,0,,,,,,,,,,,,
2024-03-12T03:16:35Z,-0.537997,,,,,,,,,,,,,,,,,,
2024-03-12T03:16:36Z,,,,72611,,,,,,,,,,,,,,,
2024-03-12T03:16:37Z,,,60.188206,,,,,,,,,,,,,,,,
2024-03-12T03:16:38Z,,,,,215420,,,,,,,,,,,,,,
2024-03-12T03:16:42Z,,,,,,,,0,,0,,,,,,,,,
2024-03-12T03:16:43Z,,,,,,,,,0,,,,,,,,,,
2024-03-12T03:16:44Z,,,,,,,,,,,,,,,,,0,,
2024-03-12T03:16:45Z,,,,,,,,,,,,,,,,,,0,
2024-03-12T03:16:46Z,,,,,,,,,,,66,,,,,,,,0
2024-03-12T03:16:47Z,,,,,,,,,,,,18,,,,,,,
2024-03-12T03:16:48Z,,,,,,,,,,,,,0,,,,,,
2024-03-12T03:16:49Z,,,,,,,,,,,,,,0,,,,,
2024-03-12T03:16:50Z,,,,,,,,,,,,,,,,0,,,
2024-03-12T03:21:17Z,,,,,,0,,,,,,,,,,,,,
2024-03-12T03:21:19Z,,,,,,,0,,,,,,,,,,,,
2024-03-12T03:23:44Z,-0.726422,,,72617,,,,,,,,,,,,,,,
2024-03-12T03:23:45Z,,,60.544834,,,,,,,,,,,,,,,,
2024-03-12T03:23:46Z,,,,,203988,,,,,,,,,,,,,,
2024-03-12T03:23:50Z,,,,,,,,,,0,,,,,,,,,
2024-03-12T03:23:51Z,,,,,,,,0,0,,,,,,,,,,
2024-03-12T03:23:52Z,,,,,,,,,,,,,,,,,0,,
