# dataset: GeoCSV 2.0
# field_unit: ISO_8601, degC, #, %, #, #, inch H2O, in/hr, #, #, #, #, #, #, #, #, #, #, %, #
# field_type: datetime, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float
# attribution: cisl-chords.cloud.ucar.edu
# doi: https://doi.org/10.5065/d6v1236q
# doi_citation: https://citation.crosscite.org/?doi=10.5065/d6v1236q
# chords_version: 1.0.2
# chords_version_sha: a6def0f
# delimiter: ,
# instrument_name: NEON Test Site/RMNP
# sensor_id: neon000
# creation_date: 2024-06-13 15:32:48 +0000
# data collection site: NEON/RMNP
# data collection longitude: -105.542287491
# data collection latitude: 40.277041294
# data collection elevation: 2815.438 meters
# Measurements in File: 43442
# Units of Measure: milliseconds, degC, #, %, #, #, inch H2O, in/hr, #, #, #, #, #, #, #, #, #, #, %, #
Time,Temperature,UVAB,Humidity,Pressure,VOC (aggregate),Precipitation,Precipitation Rate,PM2.5,PM10,PM1.0, Particle Count (3um) , Particle Count (5um) ,Particle Count (10um) , Particle Count (25um) , Particle Count (50um) , Particle Count (100um) ,PM1.0 (environmental),PM2.5 (environmental),PM10 (environmental)
2024-01-30T00:36:38Z,,,,,,,0,,,,,,,,,,,,
2024-01-30T00:42:33Z,-1.676788,,,,,,,,,,,,,,,,,,
2024-01-30T00:42:34Z,,,63.612164,73661,,,,,,,,,,,,,,,
2024-01-30T00:42:35Z,,,,,97974,,,,,,,,,,,,,,
2024-01-30T00:42:39Z,,,,,,,,,,0,,,,,,,,,
2024-01-30T00:42:40Z,,,,,,,,0,,,,,,,,,,,
2024-01-30T00:42:41Z,,,,,,,,,0,,,,,,,,,,
2024-01-30T00:42:42Z,,,,,,,,,,,,,,,,,0,0,
2024-01-30T00:42:43Z,,,,,,,,,,,,,,,,,,,0
2024-01-30T00:42:44Z,,,,,,,,,,,57,,,,,,,,
2024-01-30T00:42:45Z,,,,,,,,,,,,17,0,,,,,,
2024-01-30T00:42:46Z,,,,,,,,,,,,,,0,,,,,
2024-01-30T00:42:48Z,,,,,,,,,,,,,,,,0,,,
2024-01-30T00:43:38Z,,,,,,0,,,,,,,,,,,,,
2024-01-30T00:43:41Z,,,,,,,0,,,,,,,,,,,,
2024-01-30T00:49:41Z,-1.920405,,,,,,,,,,,,,,,,,,
2024-01-30T00:49:42Z,,,64.799965,73667,,,,,,,,,,,,,,,
2024-01-30T00:49:43Z,,,,,101036,,,,,,,,,,,,,,
2024-01-30T00:49:47Z,,,,,,,,,,0,,,,,,,,,
2024-01-30T00:49:48Z,,,,,,,,0,,,,,,,,,,,
2024-01-30T00:49:49Z,,,,,,,,,0,,,,,,,,,,
2024-01-30T00:49:50Z,,,,,,,,,,,,,,,,,0,0,
2024-01-30T00:49:51Z,,,,,,,,,,,,,,,,,,,0
2024-01-30T00:49:52Z,,,,,,,,,,,12,,,,,,,,
2024-01-30T00:49:53Z,,,,,,,,,,,,4,0,,,,,,
2024-01-30T00:49:54Z,,,,,,,,,,,,,,0,,,,,
2024-01-30T00:49:56Z,,,,,,,,,,,,,,,,0,,,
2024-01-30T00:56:49Z,-2.155457,,,,,,,,,,,,,,,,,,
2024-01-30T00:56:50Z,,,65.497841,73672,,,,,,,,,,,,,,,
2024-01-30T00:56:51Z,,,,,100253,,,,,,,,,,,,,,
2024-01-30T00:56:55Z,,,,,,,,,,0,,,,,,,,,
2024-01-30T00:56:56Z,,,,,,,,0,,,,,,,,,,,
2024-01-30T00:56:57Z,,,,,,,,,0,,,,,,,,0,,
2024-01-30T00:56:58Z,,,,,,,,,,,,,,,,,,0,
2024-01-30T00:56:59Z,,,,,,,,,,,,,,,,,,,0
2024-01-30T00:57:00Z,,,,,,,,,,,60,,,,,,,,
2024-01-30T00:57:01Z,,,,,,,,,,,,18,6,,,,,,
2024-01-30T00:57:02Z,,,,,,,,,,,,,,0,,,,,
2024-01-30T00:57:04Z,,,,,,,,,,,,,,,,0,,,
2024-01-30T00:57:44Z,,,,,,0,,,,,,,,,,,,,
2024-01-30T00:57:47Z,,,,,,,0,,,,,,,,,,,,
2024-01-30T01:03:57Z,-2.204307,,,,,,,,,,,,,,,,,,
2024-01-30T01:03:58Z,,,,73677,,,,,,,,,,,,,,,
2024-01-30T01:03:59Z,,,64.69986,,103780,,,,,,,,,,,,,,
2024-01-30T01:04:03Z,,,,,,,,,,0,,,,,,,,,
2024-01-30T01:04:04Z,,,,,,,,0,,,,,,,,,,,
2024-01-30T01:04:05Z,,,,,,,,,0,,,,,,,,,,
2024-01-30T01:04:06Z,,,,,,,,,,,,,,,,,0,,
2024-01-30T01:06:24Z,-2.194474,,,,,,,,,,,,,,,,,,
2024-01-30T01:06:25Z,,,,73679,,,,,,,,,,,,,,,
2024-01-30T01:06:26Z,,,64.439735,,99955,,,,,,,,,,,,,,
2024-01-30T01:06:30Z,,,,,,,,,,0,,,,,,,,,
2024-01-30T01:06:31Z,,,,,,,,0,,,,,,,,,,,
2024-01-30T01:06:32Z,,,,,,,,,0,,,,,,,,,,
2024-01-30T01:06:33Z,,,,,,,,,,,,,,,,,0,0,
2024-01-30T01:06:34Z,,,,,,,,,,,,,,,,,,,0
2024-01-30T01:06:35Z,,,,,,,,,,,48,,,,,,,,
2024-01-30T01:06:36Z,,,,,,,,,,,,16,,,,,,,
2024-01-30T01:06:37Z,,,,,,,,,,,,,0,0,,,,,
2024-01-30T01:06:39Z,,,,,,,,,,,,,,,,0,,,
2024-01-30T01:11:51Z,,,,,,0,,,,,,,,,,,,,
2024-01-30T01:11:54Z,,,,,,,0,,,,,,,,,,,,
2024-01-30T01:13:32Z,-2.317233,,,,,,,,,,,,,,,,,,
2024-01-30T01:13:33Z,,,,73684,,,,,,,,,,,,,,,
2024-01-30T01:13:34Z,,,65.2453,,,,,,,,,,,,,,,,
2024-01-30T01:13:35Z,,,,,115629,,,,,,,,,,,,,,
2024-01-30T01:13:39Z,,,,,,,,0,,0,,,,,,,,,
2024-01-30T01:13:40Z,,,,,,,,,0,,,,,,,,,,
2024-01-30T01:13:41Z,,,,,,,,,,,,,,,,,0,,
2024-01-30T01:13:42Z,,,,,,,,,,,,,,,,,,0,0
2024-01-30T01:13:43Z,,,,,,,,,,,51,,,,,,,,
2024-01-30T01:13:44Z,,,,,,,,,,,,13,,,,,,,
2024-01-30T01:13:45Z,,,,,,,,,,,,,0,,,,,,
2024-01-30T01:13:46Z,,,,,,,,,,,,,,0,,,,,
2024-01-30T01:13:47Z,,,,,,,,,,,,,,,,0,,,
2024-01-30T01:18:54Z,,,,,,0,,,,,,,,,,,,,
2024-01-30T01:18:57Z,,,,,,,0,,,,,,,,,,,,
2024-01-30T01:20:40Z,-2.48123,,,,,,,,,,,,,,,,,,
2024-01-30T01:20:41Z,,,,73684,,,,,,,,,,,,,,,
2024-01-30T01:20:42Z,,,65.731247,,,,,,,,,,,,,,,,
2024-01-30T01:20:43Z,,,,,114996,,,,,,,,,,,,,,
2024-01-30T01:20:47Z,,,,,,,,0,,0,,,,,,,,,
2024-01-30T01:20:48Z,,,,,,,,,0,,,,,,,,,,
2024-01-30T01:20:49Z,,,,,,,,,,,,,,,,,0,,
2024-01-30T01:20:50Z,,,,,,,,,,,,,,,,,,0,0
2024-01-30T01:20:51Z,,,,,,,,,,,39,,,,,,,,
2024-01-30T01:20:52Z,,,,,,,,,,,,10,,,,,,,
2024-01-30T01:20:53Z,,,,,,,,,,,,,0,0,,,,,
2024-01-30T01:20:55Z,,,,,,,,,,,,,,,,0,,,
2024-01-30T01:25:58Z,,,,,,0,,,,,,,,,,,,,
2024-01-30T01:26:01Z,,,,,,,0,,,,,,,,,,,,
2024-01-30T01:27:48Z,-2.547209,,,,,,,,,,,,,,,,,,
2024-01-30T01:27:49Z,,,,73695,,,,,,,,,,,,,,,
2024-01-30T01:27:50Z,,,65.979897,,,,,,,,,,,,,,,,
2024-01-30T01:27:51Z,,,,,116269,,,,,,,,,,,,,,
2024-01-30T01:27:55Z,,,,,,,,0,,0,,,,,,,,,
2024-01-30T01:27:56Z,,,,,,,,,0,,,,,,,,,,
2024-01-30T01:27:57Z,,,,,,,,,,,,,,,,,0,,
2024-01-30T01:27:58Z,,,,,,,,,,,,,,,,,,0,
2024-01-30T01:27:59Z,,,,,,,,,,,24,,,,,,,,0
2024-01-30T01:28:00Z,,,,,,,,,,,,6,,,,,,,
2024-01-30T01:28:01Z,,,,,,,,,,,,,0,,,,,,
2024-01-30T01:28:02Z,,,,,,,,,,,,,,0,,,,,
2024-01-30T01:28:03Z,,,,,,,,,,,,,,,,0,,,
2024-01-30T01:33:01Z,,,,,,0,,,,,,,,,,,,,
2024-01-30T01:33:03Z,,,,,,,0,,,,,,,,,,,,
2024-01-30T01:34:56Z,-2.565924,,,,,,,,,,,,,,,,,,
2024-01-30T01:34:57Z,,,,73706,,,,,,,,,,,,,,,
2024-01-30T01:34:58Z,,,66.199425,,,,,,,,,,,,,,,,
2024-01-30T01:34:59Z,,,,,115312,,,,,,,,,,,,,,
2024-01-30T01:35:03Z,,,,,,,,,,0,,,,,,,,,
2024-01-30T01:35:04Z,,,,,,,,0,0,,,,,,,,,,
2024-01-30T01:35:05Z,,,,,,,,,,,,,,,,,0,,
2024-01-30T01:35:06Z,,,,,,,,,,,,,,,,,,0,
2024-01-30T01:35:07Z,,,,,,,,,,,105,,,,,,,,0
2024-01-30T01:35:08Z,,,,,,,,,,,,35,,,,,,,
2024-01-30T01:35:09Z,,,,,,,,,,,,,0,,,,,,
2024-01-30T01:40:05Z,,,,,,0,,,,,,,,,,,,,
2024-01-30T01:40:07Z,,,,,,,0,,,,,,,,,,,,
2024-01-30T01:42:05Z,-2.566241,,,,,,,,,,,,,,,,,,
2024-01-30T01:42:06Z,,,65.957024,73712,,,,,,,,,,,,,,,
2024-01-30T01:42:07Z,,,,,116269,,,,,,,,,,,,,,
2024-01-30T01:42:11Z,,,,,,,,,,0,,,,,,,,,
2024-01-30T01:42:12Z,,,,,,,,0,,,,,,,,,,,
2024-01-30T01:42:13Z,,,,,,,,,0,,,,,,,,0,,
2024-01-30T01:42:14Z,,,,,,,,,,,,,,,,,,0,
2024-01-30T01:42:15Z,,,,,,,,,,,,,,,,,,,0
2024-01-30T01:42:16Z,,,,,,,,,,,18,6,,,,,,,
2024-01-30T01:42:17Z,,,,,,,,,,,,,0,,,,,,
2024-01-30T01:42:18Z,,,,,,,,,,,,,,0,,,,,
2024-01-30T01:42:20Z,,,,,,,,,,,,,,,,0,,,
2024-01-30T01:47:08Z,,,,,,0,,,,,,,,,,,,,
2024-01-30T01:47:10Z,,,,,,,0,,,,,,,,,,,,
2024-01-30T01:49:13Z,-2.639199,,,,,,,,,,,,,,,,,,
2024-01-30T01:49:14Z,,,66.732475,73713,,,,,,,,,,,,,,,
2024-01-30T01:49:15Z,,,,,112835,,,,,,,,,,,,,,
2024-01-30T01:49:19Z,,,,,,,,,,0,,,,,,,,,
2024-01-30T01:49:20Z,,,,,,,,0,,,,,,,,,,,
2024-01-30T01:49:21Z,,,,,,,,,0,,,,,,,,0,,
2024-01-30T01:49:22Z,,,,,,,,,,,,,,,,,,0,
2024-01-30T01:49:23Z,,,,,,,,,,,,,,,,,,,0
2024-01-30T01:49:24Z,,,,,,,,,,,48,,,,,,,,
2024-01-30T01:49:25Z,,,,,,,,,,,,16,0,,,,,,
2024-01-30T01:49:26Z,,,,,,,,,,,,,,0,,,,,
2024-01-30T01:49:28Z,,,,,,,,,,,,,,,,0,,,
2024-01-30T01:54:13Z,,,,,,0,,,,,,,,,,,,,
2024-01-30T01:54:18Z,,,,,,,0,,,,,,,,,,,,
2024-01-30T02:01:19Z,,,,,,0,,,,,,,,,,,,,
2024-01-30T02:01:21Z,,,,,,,0,,,,,,,,,,,,
2024-01-30T02:03:30Z,-2.782576,,,,,,,,,,,,,,,,,,
2024-01-30T02:03:31Z,,,65.967766,73707,,,,,,,,,,,,,,,
2024-01-30T02:03:32Z,,,,,117734,,,,,,,,,,,,,,
2024-01-30T02:03:36Z,,,,,,,,,,0,,,,,,,,,
2024-01-30T02:03:37Z,,,,,,,,0,,,,,,,,,,,
2024-01-30T02:03:38Z,,,,,,,,,0,,,,,,,,,,
2024-01-30T02:03:39Z,,,,,,,,,,,,,,,,,0,0,
2024-01-30T02:03:40Z,,,,,,,,,,,,,,,,,,,0
2024-01-30T02:03:41Z,,,,,,,,,,,42,,,,,,,,
2024-01-30T02:03:42Z,,,,,,,,,,,,14,0,,,,,,
2024-01-30T02:03:43Z,,,,,,,,,,,,,,0,,,,,
2024-01-30T02:03:45Z,,,,,,,,,,,,,,,,0,,,
2024-01-30T02:08:22Z,,,,,,0,,,,,,,,,,,,,
2024-01-30T02:08:24Z,,,,,,,0,,,,,,,,,,,,
2024-01-30T02:10:39Z,-2.802243,,,,,,,,,,,,,,,,,,
2024-01-30T02:10:40Z,,,,73709,,,,,,,,,,,,,,,
2024-01-30T02:10:41Z,,,66.256454,,,,,,,,,,,,,,,,
2024-01-30T02:10:42Z,,,,,121565,,,,,,,,,,,,,,
2024-01-30T02:10:46Z,,,,,,,,0,,0,,,,,,,,,
2024-01-30T02:10:47Z,,,,,,,,,0,,,,,,,,,,
2024-01-30T02:10:48Z,,,,,,,,,,,,,,,,,0,,
2024-01-30T02:10:49Z,,,,,,,,,,,,,,,,,,0,0
2024-01-30T02:10:50Z,,,,,,,,,,,24,,,,,,,,
2024-01-30T02:10:51Z,,,,,,,,,,,,8,,,,,,,
2024-01-30T02:10:52Z,,,,,,,,,,,,,0,0,,,,,
2024-01-30T02:10:54Z,,,,,,,,,,,,,,,,0,,,
2024-01-30T02:15:25Z,,,,,,0,,,,,,,,,,,,,
2024-01-30T02:15:27Z,,,,,,,0,,,,,,,,,,,,
2024-01-30T02:17:48Z,-2.969728,,,,,,,,,,,,,,,,,,
2024-01-30T02:17:49Z,,,,73711,,,,,,,,,,,,,,,
2024-01-30T02:17:50Z,,,67.482101,,119747,,,,,,,,,,,,,,
2024-01-30T02:17:54Z,,,,,,,,,,0,,,,,,,,,
2024-01-30T02:17:55Z,,,,,,,,0,,,,,,,,,,,
2024-01-30T02:17:56Z,,,,,,,,,0,,,,,,,,,,
2024-01-30T02:17:57Z,,,,,,,,,,,,,,,,,0,,
2024-01-30T02:17:58Z,,,,,,,,,,,,,,,,,,0,0
2024-01-30T02:17:59Z,,,,,,,,,,,54,,,,,,,,
2024-01-30T02:18:00Z,,,,,,,,,,,,10,,,,,,,
2024-01-30T02:18:01Z,,,,,,,,,,,,,0,0,,,,,
2024-01-30T02:18:03Z,,,,,,,,,,,,,,,,0,,,
2024-01-30T02:22:28Z,,,,,,0,,,,,,,,,,,,,
2024-01-30T02:22:30Z,,,,,,,0,,,,,,,,,,,,
2024-01-30T02:24:56Z,-3.056325,,,,,,,,,,,,,,,,,,
2024-01-30T02:24:57Z,,,,73716,,,,,,,,,,,,,,,
2024-01-30T02:24:58Z,,,67.842293,,114215,,,,,,,,,,,,,,
2024-01-30T02:25:02Z,,,,,,,,,,0,,,,,,,,,
2024-01-30T02:25:03Z,,,,,,,,0,,,,,,,,,,,
2024-01-30T02:25:04Z,,,,,,,,,0,,,,,,,,,,
2024-01-30T02:25:05Z,,,,,,,,,,,,,,,,,0,0,
2024-01-30T02:25:06Z,,,,,,,,,,,,,,,,,,,0
2024-01-30T02:25:07Z,,,,,,,,,,,36,,,,,,,,
2024-01-30T02:25:08Z,,,,,,,,,,,,12,,,,,,,
2024-01-30T02:25:09Z,,,,,,,,,,,,,2,0,,,,,
2024-01-30T02:29:32Z,,,,,,0,,,,,,,,,,,,,
2024-01-30T02:29:34Z,,,,,,,0,,,,,,,,,,,,
2024-01-30T02:32:04Z,-3.136578,,,,,,,,,,,,,,,,,,
2024-01-30T02:32:05Z,,,,73713,,,,,,,,,,,,,,,
2024-01-30T02:32:06Z,,,67.924149,,113521,,,,,,,,,,,,,,
2024-01-30T02:32:10Z,,,,,,,,,,0,,,,,,,,,
2024-01-30T02:32:11Z,,,,,,,,0,,,,,,,,,,,
2024-01-30T02:32:12Z,,,,,,,,,0,,,,,,,,,,
2024-01-30T02:32:13Z,,,,,,,,,,,,,,,,,0,,
2024-01-30T02:32:14Z,,,,,,,,,,,,,,,,,,0,0
2024-01-30T02:32:15Z,,,,,,,,,,,45,,,,,,,,
2024-01-30T02:32:16Z,,,,,,,,,,,,10,,,,,,,
2024-01-30T02:32:17Z,,,,,,,,,,,,,0,0,,,,,
2024-01-30T02:32:19Z,,,,,,,,,,,,,,,,0,,,
2024-01-30T02:36:35Z,,,,,,0,,,,,,,,,,,,,
2024-01-30T02:36:37Z,,,,,,,0,,,,,,,,,,,,
2024-01-30T02:39:20Z,-3.227298,,,,,,,,,,,,,,,,,,
2024-01-30T02:39:22Z,,,,73713,,,,,,,,,,,,,,,
2024-01-30T02:39:24Z,,,68.256645,,,,,,,,,,,,,,,,
2024-01-30T02:39:25Z,,,,,112083,,,,,,,,,,,,,,
2024-01-30T02:39:32Z,,,,,,,,,,0,,,,,,,,,
2024-01-30T02:39:33Z,,,,,,,,0,,,,,,,,,,,
2024-01-30T02:39:35Z,,,,,,,,,0,,,,,,,,,,
2024-01-30T02:39:37Z,,,,,,,,,,,,,,,,,0,,
2024-01-30T02:39:39Z,,,,,,,,,,,,,,,,,,0,
2024-01-30T02:39:40Z,,,,,,,,,,,,,,,,,,,0
2024-01-30T02:39:42Z,,,,,,,,,,,39,,,,,,,,
2024-01-30T02:39:44Z,,,,,,,,,,,,13,,,,,,,
2024-01-30T02:39:46Z,,,,,,,,,,,,,0,,,,,,
2024-01-30T02:39:48Z,,,,,,,,,,,,,,0,,,,,
2024-01-30T02:39:51Z,,,,,,,,,,,,,,,,0,,,
2024-01-30T02:43:39Z,,,,,,0,,,,,,,,,,,,,
2024-01-30T02:43:41Z,,,,,,,0,,,,,,,,,,,,
2024-01-30T02:46:44Z,-3.314847,,,,,,,,,,,,,,,,,,
2024-01-30T02:46:45Z,,,68.428894,73714,,,,,,,,,,,,,,,
2024-01-30T02:46:46Z,,,,,113444,,,,,,,,,,,,,,
2024-01-30T02:46:50Z,,,,,,,,,,0,,,,,,,,,
2024-01-30T02:46:51Z,,,,,,,,0,,,,,,,,,,,
2024-01-30T02:46:52Z,,,,,,,,,0,,,,,,,,0,,
2024-01-30T02:46:53Z,,,,,,,,,,,,,,,,,,0,
2024-01-30T02:46:54Z,,,,,,,,,,,,,,,,,,,0
2024-01-30T02:46:55Z,,,,,,,,,,,84,26,,,,,,,
2024-01-30T02:46:56Z,,,,,,,,,,,,,0,,,,,,
2024-01-30T02:46:57Z,,,,,,,,,,,,,,0,,,,,
2024-01-30T02:46:59Z,,,,,,,,,,,,,,,,0,,,
2024-01-30T02:50:42Z,,,,,,0,,,,,,,,,,,,,
2024-01-30T02:50:44Z,,,,,,,0,,,,,,,,,,,,
2024-01-30T02:53:53Z,-3.402712,,,73719,,,,,,,,,,,,,,,
2024-01-30T02:53:54Z,,,69.233032,,,,,,,,,,,,,,,,
2024-01-30T02:53:55Z,,,,,110245,,,,,,,,,,,,,,
2024-01-30T02:53:59Z,,,,,,,,,,0,,,,,,,,,
2024-01-30T02:54:00Z,,,,,,,,0,,,,,,,,,,,
2024-01-30T02:54:01Z,,,,,,,,,0,,,,,,,,0,,
2024-01-30T02:54:02Z,,,,,,,,,,,,,,,,,,0,
2024-01-30T02:54:03Z,,,,,,,,,,,,,,,,,,,0
2024-01-30T02:54:04Z,,,,,,,,,,,96,24,,,,,,,
2024-01-30T02:54:05Z,,,,,,,,,,,,,0,,,,,,
2024-01-30T02:54:06Z,,,,,,,,,,,,,,0,,,,,
2024-01-30T02:54:07Z,,,,,,,,,,,,,,,,0,,,
2024-01-30T02:57:46Z,,,,,,0,,,,,,,,,,,,,
2024-01-30T02:57:48Z,,,,,,,0,,,,,,,,,,,,
2024-01-30T03:01:02Z,-3.446487,,,,,,,,,,,,,,,,,,
2024-01-30T03:01:04Z,,,69.080536,73720,109385,,,,,,,,,,,,,,
2024-01-30T03:01:08Z,,,,,,,,,,0,,,,,,,,,
2024-01-30T03:01:09Z,,,,,,,,0,,,,,,,,,,,
2024-01-30T03:01:10Z,,,,,,,,,0,,,,,,,,0,,
2024-01-30T03:01:11Z,,,,,,,,,,,,,,,,,,0,
2024-01-30T03:01:12Z,,,,,,,,,,,,,,,,,,,0
2024-01-30T03:01:13Z,,,,,,,,,,,105,,,,,,,,
2024-01-30T03:01:14Z,,,,,,,,,,,,30,0,,,,,,
2024-01-30T03:01:15Z,,,,,,,,,,,,,,0,,,,,
2024-01-30T03:01:17Z,,,,,,,,,,,,,,,,0,,,
2024-01-30T03:04:50Z,,,,,,0,,,,,,,,,,,,,
2024-01-30T03:08:25Z,-3.512465,,,,,,,,,,,,,,,,,,
2024-01-30T03:08:27Z,,,,73725,,,,,,,,,,,,,,,
2024-01-30T03:08:29Z,,,69.607727,,,,,,,,,,,,,,,,
2024-01-30T03:08:31Z,,,,,107017,,,,,,,,,,,,,,
2024-01-30T03:08:37Z,,,,,,,,,,0,,,,,,,,,
2024-01-30T03:08:38Z,,,,,,,,0,,,,,,,,,,,
2024-01-30T03:08:40Z,,,,,,,,,0,,,,,,,,,,
2024-01-30T03:08:42Z,,,,,,,,,,,,,,,,,0,,
2024-01-30T03:08:44Z,,,,,,,,,,,,,,,,,,0,
2024-01-30T03:08:46Z,,,,,,,,,,,,,,,,,,,0
2024-01-30T03:08:47Z,,,,,,,,,,,54,,,,,,,,
2024-01-30T03:08:49Z,,,,,,,,,,,,16,,,,,,,
2024-01-30T03:08:51Z,,,,,,,,,,,,,0,,,,,,
2024-01-30T03:08:53Z,,,,,,,,,,,,,,0,,,,,
2024-01-30T03:08:56Z,,,,,,,,,,,,,,,,0,,,
2024-01-30T03:14:13Z,,,,,,0,,,,,,,,,,,,,
2024-01-30T03:14:15Z,,,,,,,0,,,,,,,,,,,,
2024-01-30T03:15:50Z,-3.674556,,,,,,,,,,,,,,,,,,
