# dataset: GeoCSV 2.0
# field_unit: ISO_8601, degC, #, %, #, #, inch H2O, in/hr, #, #, #, #, #, #, #, #, #, #, %, #
# field_type: datetime, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float
# attribution: cisl-chords.cloud.ucar.edu
# doi: https://doi.org/10.5065/d6v1236q
# doi_citation: https://citation.crosscite.org/?doi=10.5065/d6v1236q
# chords_version: 1.0.2
# chords_version_sha: a6def0f
# delimiter: ,
# instrument_name: NEON Test Site/RMNP
# sensor_id: neon000
# creation_date: 2024-06-13 15:32:18 +0000
# data collection site: NEON/RMNP
# data collection longitude: -105.542287491
# data collection latitude: 40.277041294
# data collection elevation: 2815.438 meters
# Measurements in File: 15764
# Units of Measure: milliseconds, degC, #, %, #, #, inch H2O, in/hr, #, #, #, #, #, #, #, #, #, #, %, #
Time,Temperature,UVAB,Humidity,Pressure,VOC (aggregate),Precipitation,Precipitation Rate,PM2.5,PM10,PM1.0, Particle Count (3um) , Particle Count (5um) ,Particle Count (10um) , Particle Count (25um) , Particle Count (50um) , Particle Count (100um) ,PM1.0 (environmental),PM2.5 (environmental),PM10 (environmental)
2023-09-05T22:53:19Z,,,,,,0,,,,,,,,,,,,,
2023-09-05T22:53:21Z,,,,,,,0,,,,,,,,,,,,
2023-09-05T22:55:43Z,14.374173,,,,,,,,,,,,,,,,,,
2023-09-05T22:55:44Z,,,,73596,,,,,,,,,,,,,,,
2023-09-05T22:55:45Z,,,51.707588,,,,,,,,,,,,,,,,
2023-09-05T22:55:46Z,,,,,13077,,,,,,,,,,,,,,
2023-09-05T22:55:50Z,,,,,,,,2,,1,,,,,,,,,
2023-09-05T22:55:51Z,,,,,,,,,2,,,,,,,,,,
2023-09-05T22:55:54Z,,,,,,,,,,,363,,,,,,,,
2023-09-05T22:55:55Z,,,,,,,,,,,,108,,,,,,,
2023-09-05T22:55:56Z,,,,,,,,,,,,,8,,,,,,
2023-09-05T22:55:57Z,,,,,,,,,,,,,,0,,,,,
2023-09-05T22:55:58Z,,,,,,,,,,,,,,,,0,,,
2023-09-05T23:00:23Z,,,,,,0,,,,,,,,,,,,,
2023-09-05T23:02:52Z,14.217128,,,,,,,,,,,,,,,,,,
2023-09-05T23:02:53Z,,,,73600,,,,,,,,,,,,,,,
2023-09-05T23:02:54Z,,,52.641006,,,,,,,,,,,,,,,,
2023-09-05T23:02:55Z,,,,,12830,,,,,,,,,,,,,,
2023-09-05T23:02:59Z,,,,,,,,1,,1,,,,,,,,,
2023-09-05T23:03:00Z,,,,,,,,,1,,,,,,,,,,
2023-09-05T23:03:03Z,,,,,,,,,,,273,,,,,,,,
2023-09-05T23:03:04Z,,,,,,,,,,,,75,,,,,,,
2023-09-05T23:03:05Z,,,,,,,,,,,,,6,,,,,,
2023-09-05T23:03:06Z,,,,,,,,,,,,,,0,,,,,
2023-09-05T23:03:07Z,,,,,,,,,,,,,,,,0,,,
2023-09-05T23:07:26Z,,,,,,0,,,,,,,,,,,,,
2023-09-05T23:07:28Z,,,,,,,0,,,,,,,,,,,,
2023-09-05T23:10:04Z,14.047073,,,,,,,,,,,,,,,,,,
2023-09-05T23:10:06Z,,,,73607,,,,,,,,,,,,,,,
