# dataset: GeoCSV 2.0
# field_unit: ISO_8601, degC, #, %, #, #, inch H2O, in/hr, #, #, #, #, #, #, #, #, #, #, %, #
# field_type: datetime, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float
# attribution: cisl-chords.cloud.ucar.edu
# doi: https://doi.org/10.5065/d6v1236q
# doi_citation: https://citation.crosscite.org/?doi=10.5065/d6v1236q
# chords_version: 1.0.2
# chords_version_sha: a6def0f
# delimiter: ,
# instrument_name: NEON Test Site/RMNP
# sensor_id: neon000
# creation_date: 2024-06-13 15:32:45 +0000
# data collection site: NEON/RMNP
# data collection longitude: -105.542287491
# data collection latitude: 40.277041294
# data collection elevation: 2815.438 meters
# Measurements in File: 42015
# Units of Measure: milliseconds, degC, #, %, #, #, inch H2O, in/hr, #, #, #, #, #, #, #, #, #, #, %, #
Time,Temperature,UVAB,Humidity,Pressure,VOC (aggregate),Precipitation,Precipitation Rate,PM2.5,PM10,PM1.0, Particle Count (3um) , Particle Count (5um) ,Particle Count (10um) , Particle Count (25um) , Particle Count (50um) , Particle Count (100um) ,PM1.0 (environmental),PM2.5 (environmental),PM10 (environmental)
2024-01-16T00:24:29Z,,,,,8102409,,,,,,,,,,,,,,
2024-01-16T00:24:33Z,,,,,,,,,,0,,,,,,,,,
2024-01-16T00:24:34Z,,,,,,,,0,,,,,,,,,,,
2024-01-16T00:24:35Z,,,,,,,,,0,,,,,,,,,,
2024-01-16T00:24:36Z,,,,,,,,,,,,,,,,,0,0,
2024-01-16T00:24:37Z,,,,,,,,,,,,,,,,,,,0
2024-01-16T00:24:38Z,,,,,,,,,,,0,,,,,,,,
2024-01-16T00:24:39Z,,,,,,,,,,,,0,0,,,,,,
2024-01-16T00:24:40Z,,,,,,,,,,,,,,0,,,,,
2024-01-16T00:24:42Z,,,,,,,,,,,,,,,,0,,,
2024-01-16T00:27:42Z,,,,,,0,,,,,,,,,,,,,
2024-01-16T00:27:48Z,,,,,,,0,,,,,,,,,,,,
2024-01-16T00:31:35Z,-18.874317,,,,,,,,,,,,,,,,,,
2024-01-16T00:31:36Z,,,44.931953,72141,,,,,,,,,,,,,,,
2024-01-16T00:31:37Z,,,,,7685714,,,,,,,,,,,,,,
2024-01-16T00:31:41Z,,,,,,,,,,0,,,,,,,,,
2024-01-16T00:31:42Z,,,,,,,,0,,,,,,,,,,,
2024-01-16T00:31:43Z,,,,,,,,,0,,,,,,,,0,,
2024-01-16T00:31:44Z,,,,,,,,,,,,,,,,,,0,
2024-01-16T00:31:45Z,,,,,,,,,,,,,,,,,,,0
2024-01-16T00:31:46Z,,,,,,,,,,,42,10,,,,,,,
2024-01-16T00:31:47Z,,,,,,,,,,,,,0,,,,,,
2024-01-16T00:31:48Z,,,,,,,,,,,,,,0,,,,,
2024-01-16T00:31:50Z,,,,,,,,,,,,,,,,0,,,
2024-01-16T00:34:48Z,,,,,,0,,,,,,,,,,,,,
2024-01-16T00:34:50Z,,,,,,,0,,,,,,,,,,,,
2024-01-16T00:38:43Z,-20.058552,,,72149,,,,,,,,,,,,,,,
2024-01-16T00:38:44Z,,,49.204521,,,,,,,,,,,,,,,,
2024-01-16T00:38:45Z,,,,,6637877,,,,,,,,,,,,,,
2024-01-16T00:38:49Z,,,,,,,,,,0,,,,,,,,,
2024-01-16T00:38:50Z,,,,,,,,0,0,,,,,,,,,,
2024-01-16T00:38:51Z,,,,,,,,,,,,,,,,,0,,
2024-01-16T00:38:52Z,,,,,,,,,,,,,,,,,,0,
2024-01-16T00:38:53Z,,,,,,,,,,,36,,,,,,,,0
2024-01-16T00:38:54Z,,,,,,,,,,,,10,,,,,,,
2024-01-16T00:38:55Z,,,,,,,,,,,,,0,,,,,,
2024-01-16T00:38:56Z,,,,,,,,,,,,,,0,,,,,
2024-01-16T00:38:57Z,,,,,,,,,,,,,,,,0,,,
2024-01-16T00:41:59Z,,,,,,0,,,,,,,,,,,,,
2024-01-16T00:42:04Z,,,,,,,0,,,,,,,,,,,,
2024-01-16T00:45:50Z,-20.977957,,,,,,,,,,,,,,,,,,
2024-01-16T00:45:51Z,,,,72172,,,,,,,,,,,,,,,
2024-01-16T00:45:52Z,,,50.941566,,,,,,,,,,,,,,,,
2024-01-16T00:45:53Z,,,,,5512295,,,,,,,,,,,,,,
2024-01-16T00:45:57Z,,,,,,,,,,0,,,,,,,,,
2024-01-16T00:45:58Z,,,,,,,,0,0,,,,,,,,,,
2024-01-16T00:45:59Z,,,,,,,,,,,,,,,,,0,,
2024-01-16T00:46:00Z,,,,,,,,,,,,,,,,,,0,
2024-01-16T00:46:01Z,,,,,,,,,,,45,,,,,,,,0
2024-01-16T00:46:02Z,,,,,,,,,,,,13,,,,,,,
2024-01-16T00:46:03Z,,,,,,,,,,,,,0,,,,,,
2024-01-16T00:46:04Z,,,,,,,,,,,,,,0,,,,,
2024-01-16T00:46:05Z,,,,,,,,,,,,,,,,0,,,
2024-01-16T00:49:04Z,,,,,,0,,,,,,,,,,,,,
2024-01-16T00:49:06Z,,,,,,,0,,,,,,,,,,,,
2024-01-16T00:52:59Z,-21.493948,,,,,,,,,,,,,,,,,,
2024-01-16T00:53:00Z,,,51.842781,72190,,,,,,,,,,,,,,,
2024-01-16T00:53:01Z,,,,,4777975,,,,,,,,,,,,,,
2024-01-16T00:53:05Z,,,,,,,,,,0,,,,,,,,,
2024-01-16T00:53:06Z,,,,,,,,0,,,,,,,,,,,
2024-01-16T00:53:07Z,,,,,,,,,0,,,,,,,,0,,
2024-01-16T00:53:08Z,,,,,,,,,,,,,,,,,,0,
2024-01-16T00:53:09Z,,,,,,,,,,,,,,,,,,,0
2024-01-16T00:53:10Z,,,,,,,,,,,108,,,,,,,,
2024-01-16T00:53:11Z,,,,,,,,,,,,28,0,,,,,,
2024-01-16T00:53:12Z,,,,,,,,,,,,,,0,,,,,
2024-01-16T00:53:14Z,,,,,,,,,,,,,,,,0,,,
2024-01-16T00:56:15Z,,,,,,0,,,,,,,,,,,,,
2024-01-16T00:56:20Z,,,,,,,0,,,,,,,,,,,,
2024-01-16T01:00:14Z,-22.299486,,,,,,,,,,,,,,,,,,
2024-01-16T01:00:15Z,,,,72193,,,,,,,,,,,,,,,
2024-01-16T01:00:16Z,,,54.163109,,4273233,,,,,,,,,,,,,,
2024-01-16T01:00:20Z,,,,,,,,,,0,,,,,,,,,
2024-01-16T01:00:21Z,,,,,,,,0,,,,,,,,,,,
2024-01-16T01:00:22Z,,,,,,,,,0,,,,,,,,,,
2024-01-16T01:00:23Z,,,,,,,,,,,,,,,,,0,0,
2024-01-16T01:00:24Z,,,,,,,,,,,,,,,,,,,0
2024-01-16T01:00:25Z,,,,,,,,,,,12,,,,,,,,
2024-01-16T01:00:26Z,,,,,,,,,,,,0,0,,,,,,
2024-01-16T01:00:27Z,,,,,,,,,,,,,,0,,,,,
2024-01-16T01:00:29Z,,,,,,,,,,,,,,,,0,,,
2024-01-16T01:05:40Z,,,,,,0,,,,,,,,,,,,,
2024-01-16T01:05:42Z,,,,,,,0,,,,,,,,,,,,
2024-01-16T01:07:22Z,-23.057127,,,,,,,,,,,,,,,,,,
2024-01-16T01:07:23Z,,,55.503681,72188,,,,,,,,,,,,,,,
2024-01-16T01:07:24Z,,,,,3845604,,,,,,,,,,,,,,
2024-01-16T01:07:28Z,,,,,,,,,,0,,,,,,,,,
2024-01-16T01:07:29Z,,,,,,,,0,,,,,,,,,,,
2024-01-16T01:07:30Z,,,,,,,,,0,,,,,,,,,,
2024-01-16T01:07:31Z,,,,,,,,,,,,,,,,,0,0,
2024-01-16T01:07:32Z,,,,,,,,,,,,,,,,,,,0
2024-01-16T01:07:33Z,,,,,,,,,,,42,,,,,,,,
2024-01-16T01:07:34Z,,,,,,,,,,,,8,2,,,,,,
2024-01-16T01:07:35Z,,,,,,,,,,,,,,0,,,,,
2024-01-16T01:07:37Z,,,,,,,,,,,,,,,,0,,,
2024-01-16T01:12:43Z,,,,,,0,,,,,,,,,,,,,
2024-01-16T01:12:46Z,,,,,,,0,,,,,,,,,,,,
2024-01-16T01:14:30Z,-23.644779,,,72187,,,,,,,,,,,,,,,
2024-01-16T01:14:31Z,,,56.603855,,,,,,,,,,,,,,,,
2024-01-16T01:14:32Z,,,,,3420216,,,,,,,,,,,,,,
2024-01-16T01:14:36Z,,,,,,,,,,0,,,,,,,,,
2024-01-16T01:14:37Z,,,,,,,,0,0,,,,,,,,,,
2024-01-16T01:14:38Z,,,,,,,,,,,,,,,,,0,,
2024-01-16T01:14:39Z,,,,,,,,,,,,,,,,,,0,
2024-01-16T01:14:40Z,,,,,,,,,,,,,,,,,,,0
2024-01-16T01:14:41Z,,,,,,,,,,,63,17,,,,,,,
2024-01-16T01:14:42Z,,,,,,,,,,,,,0,,,,,,
2024-01-16T01:14:43Z,,,,,,,,,,,,,,0,,,,,
2024-01-16T01:14:44Z,,,,,,,,,,,,,,,,0,,,
2024-01-16T01:19:47Z,,,,,,0,,,,,,,,,,,,,
2024-01-16T01:19:49Z,,,,,,,0,,,,,,,,,,,,
2024-01-16T01:21:38Z,-24.258434,,,72187,,,,,,,,,,,,,,,
2024-01-16T01:21:39Z,,,57.578892,,,,,,,,,,,,,,,,
2024-01-16T01:21:40Z,,,,,3104443,,,,,,,,,,,,,,
2024-01-16T01:21:44Z,,,,,,,,,,0,,,,,,,,,
2024-01-16T01:21:45Z,,,,,,,,0,0,,,,,,,,,,
2024-01-16T01:21:46Z,,,,,,,,,,,,,,,,,0,,
2024-01-16T01:21:47Z,,,,,,,,,,,,,,,,,,0,
2024-01-16T01:21:48Z,,,,,,,,,,,0,,,,,,,,0
2024-01-16T01:21:49Z,,,,,,,,,,,,0,,,,,,,
2024-01-16T01:21:50Z,,,,,,,,,,,,,0,,,,,,
2024-01-16T01:21:51Z,,,,,,,,,,,,,,0,,,,,
2024-01-16T01:21:52Z,,,,,,,,,,,,,,,,0,,,
2024-01-16T01:26:49Z,,,,,,0,,,,,,,,,,,,,
2024-01-16T01:26:52Z,,,,,,,0,,,,,,,,,,,,
2024-01-16T01:28:46Z,-24.832125,,,72172,,,,,,,,,,,,,,,
2024-01-16T01:28:47Z,,,58.02145,,,,,,,,,,,,,,,,
2024-01-16T01:28:48Z,,,,,2946330,,,,,,,,,,,,,,
2024-01-16T01:28:52Z,,,,,,,,,,0,,,,,,,,,
2024-01-16T01:28:53Z,,,,,,,,0,0,,,,,,,,,,
2024-01-16T01:28:54Z,,,,,,,,,,,,,,,,,0,,
2024-01-16T01:28:55Z,,,,,,,,,,,,,,,,,,0,
2024-01-16T01:28:56Z,,,,,,,,,,,12,,,,,,,,0
2024-01-16T01:28:57Z,,,,,,,,,,,,4,,,,,,,
2024-01-16T01:28:58Z,,,,,,,,,,,,,0,,,,,,
2024-01-16T01:28:59Z,,,,,,,,,,,,,,0,,,,,
2024-01-16T01:29:00Z,,,,,,,,,,,,,,,,0,,,
2024-01-16T01:33:52Z,,,,,,0,,,,,,,,,,,,,
2024-01-16T01:33:55Z,,,,,,,0,,,,,,,,,,,,
2024-01-16T01:35:53Z,-25.098196,,,,,,,,,,,,,,,,,,
2024-01-16T01:35:54Z,,,,72169,,,,,,,,,,,,,,,
2024-01-16T01:35:55Z,,,58.997971,,,,,,,,,,,,,,,,
2024-01-16T01:35:56Z,,,,,2802083,,,,,,,,,,,,,,
2024-01-16T01:36:00Z,,,,,,,,0,,0,,,,,,,,,
2024-01-16T01:36:01Z,,,,,,,,,0,,,,,,,,,,
2024-01-16T01:36:02Z,,,,,,,,,,,,,,,,,0,,
2024-01-16T01:36:03Z,,,,,,,,,,,,,,,,,,0,0
2024-01-16T01:36:04Z,,,,,,,,,,,42,,,,,,,,
2024-01-16T01:36:05Z,,,,,,,,,,,,14,,,,,,,
2024-01-16T01:36:06Z,,,,,,,,,,,,,2,,,,,,
2024-01-16T01:36:07Z,,,,,,,,,,,,,,0,,,,,
2024-01-16T01:36:08Z,,,,,,,,,,,,,,,,0,,,
2024-01-16T01:40:55Z,,,,,,0,,,,,,,,,,,,,
2024-01-16T01:40:58Z,,,,,,,0,,,,,,,,,,,,
2024-01-16T01:43:01Z,-24.677364,,,,,,,,,,,,,,,,,,
2024-01-16T01:43:02Z,,,,72156,,,,,,,,,,,,,,,
2024-01-16T01:43:03Z,,,58.570732,,2813807,,,,,,,,,,,,,,
2024-01-16T01:43:07Z,,,,,,,,,,0,,,,,,,,,
2024-01-16T01:43:08Z,,,,,,,,0,,,,,,,,,,,
2024-01-16T01:43:09Z,,,,,,,,,0,,,,,,,,,,
2024-01-16T01:43:10Z,,,,,,,,,,,,,,,,,0,0,
2024-01-16T01:43:11Z,,,,,,,,,,,,,,,,,,,0
2024-01-16T01:43:12Z,,,,,,,,,,,0,,,,,,,,
2024-01-16T01:43:13Z,,,,,,,,,,,,0,,,,,,,
2024-01-16T01:43:14Z,,,,,,,,,,,,,0,0,,,,,
2024-01-16T01:43:16Z,,,,,,,,,,,,,,,,0,,,
2024-01-16T01:47:58Z,,,,,,0,,,,,,,,,,,,,
2024-01-16T01:48:01Z,,,,,,,0,,,,,,,,,,,,
2024-01-16T01:50:10Z,-22.379721,,,,,,,,,,,,,,,,,,
2024-01-16T01:50:11Z,,,,72165,,,,,,,,,,,,,,,
2024-01-16T01:50:12Z,,,53.015823,,,,,,,,,,,,,,,,
2024-01-16T01:50:13Z,,,,,3428935,,,,,,,,,,,,,,
2024-01-16T01:50:17Z,,,,,,,,0,,0,,,,,,,,,
2024-01-16T01:50:18Z,,,,,,,,,0,,,,,,,,,,
2024-01-16T01:50:19Z,,,,,,,,,,,,,,,,,0,,
2024-01-16T01:50:20Z,,,,,,,,,,,,,,,,,,0,0
2024-01-16T01:50:21Z,,,,,,,,,,,33,,,,,,,,
2024-01-16T01:55:01Z,,,,,,0,,,,,,,,,,,,,
2024-01-16T01:55:04Z,,,,,,,0,,,,,,,,,,,,
2024-01-16T01:57:19Z,-19.756628,,,72170,,,,,,,,,,,,,,,
2024-01-16T01:57:20Z,,,47.685432,,,,,,,,,,,,,,,,
2024-01-16T01:57:21Z,,,,,4873188,,,,,,,,,,,,,,
2024-01-16T01:57:25Z,,,,,,,,,,0,,,,,,,,,
2024-01-16T01:57:26Z,,,,,,,,0,0,,,,,,,,,,
2024-01-16T01:57:27Z,,,,,,,,,,,,,,,,,0,,
2024-01-16T01:57:28Z,,,,,,,,,,,,,,,,,,0,
2024-01-16T01:57:29Z,,,,,,,,,,,,,,,,,,,0
2024-01-16T01:57:30Z,,,,,,,,,,,18,6,,,,,,,
2024-01-16T01:57:31Z,,,,,,,,,,,,,0,,,,,,
2024-01-16T01:57:32Z,,,,,,,,,,,,,,0,,,,,
2024-01-16T01:57:33Z,,,,,,,,,,,,,,,,0,,,
2024-01-16T02:02:05Z,,,,,,0,,,,,,,,,,,,,
2024-01-16T02:02:07Z,,,,,,,0,,,,,,,,,,,,
2024-01-16T02:04:28Z,-20.382359,,,72191,,,,,,,,,,,,,,,
2024-01-16T02:04:29Z,,,49.235397,,,,,,,,,,,,,,,,
2024-01-16T02:04:30Z,,,,,5138491,,,,,,,,,,,,,,
2024-01-16T02:04:34Z,,,,,,,,,,0,,,,,,,,,
2024-01-16T02:04:35Z,,,,,,,,0,0,,,,,,,,,,
2024-01-16T02:04:36Z,,,,,,,,,,,,,,,,,0,,
2024-01-16T02:04:37Z,,,,,,,,,,,,,,,,,,0,
2024-01-16T02:04:38Z,,,,,,,,,,,6,,,,,,,,0
2024-01-16T02:04:39Z,,,,,,,,,,,,0,,,,,,,
2024-01-16T02:04:40Z,,,,,,,,,,,,,0,,,,,,
2024-01-16T02:04:41Z,,,,,,,,,,,,,,0,,,,,
2024-01-16T02:04:42Z,,,,,,,,,,,,,,,,0,,,
2024-01-16T02:09:08Z,,,,,,0,,,,,,,,,,,,,
2024-01-16T02:09:10Z,,,,,,,0,,,,,,,,,,,,
2024-01-16T02:11:36Z,-21.075954,,,,,,,,,,,,,,,,,,
2024-01-16T02:11:37Z,,,,72190,,,,,,,,,,,,,,,
2024-01-16T02:11:38Z,,,51.207737,,,,,,,,,,,,,,,,
2024-01-16T02:11:39Z,,,,,5070688,,,,,,,,,,,,,,
2024-01-16T02:11:43Z,,,,,,,,0,,0,,,,,,,,,
2024-01-16T02:11:44Z,,,,,,,,,0,,,,,,,,,,
2024-01-16T02:11:45Z,,,,,,,,,,,,,,,,,0,,
2024-01-16T02:11:46Z,,,,,,,,,,,,,,,,,,0,
2024-01-16T02:11:47Z,,,,,,,,,,,12,,,,,,,,0
2024-01-16T02:11:48Z,,,,,,,,,,,,4,,,,,,,
2024-01-16T02:11:49Z,,,,,,,,,,,,,0,,,,,,
2024-01-16T02:11:50Z,,,,,,,,,,,,,,0,,,,,
2024-01-16T02:11:51Z,,,,,,,,,,,,,,,,0,,,
2024-01-16T02:16:11Z,,,,,,0,,,,,,,,,,,,,
2024-01-16T02:16:13Z,,,,,,,0,,,,,,,,,,,,
2024-01-16T02:18:47Z,-22.226543,,,,,,,,,,,,,,,,,,
2024-01-16T02:18:49Z,,,,72189,,,,,,,,,,,,,,,
2024-01-16T02:18:51Z,,,53.338371,,,,,,,,,,,,,,,,
2024-01-16T02:18:53Z,,,,,4472153,,,,,,,,,,,,,,
2024-01-16T02:18:59Z,,,,,,,,,,0,,,,,,,,,
2024-01-16T02:19:00Z,,,,,,,,0,,,,,,,,,,,
2024-01-16T02:19:02Z,,,,,,,,,0,,,,,,,,,,
2024-01-16T02:19:04Z,,,,,,,,,,,,,,,,,0,,
2024-01-16T02:19:06Z,,,,,,,,,,,,,,,,,,0,
2024-01-16T02:19:08Z,,,,,,,,,,,,,,,,,,,0
2024-01-16T02:19:09Z,,,,,,,,,,,66,,,,,,,,
2024-01-16T02:19:11Z,,,,,,,,,,,,18,,,,,,,
2024-01-16T02:19:13Z,,,,,,,,,,,,,2,,,,,,
2024-01-16T02:19:15Z,,,,,,,,,,,,,,0,,,,,
2024-01-16T02:19:18Z,,,,,,,,,,,,,,,,0,,,
2024-01-16T02:23:13Z,,,,,,0,,,,,,,,,,,,,
2024-01-16T02:23:15Z,,,,,,,0,,,,,,,,,,,,
2024-01-16T02:26:12Z,-23.83728,,,,,,,,,,,,,,,,,,
2024-01-16T02:26:13Z,,,,72193,,,,,,,,,,,,,,,
2024-01-16T02:26:14Z,,,55.200741,,,,,,,,,,,,,,,,
2024-01-16T02:26:15Z,,,,,3783403,,,,,,,,,,,,,,
2024-01-16T02:26:19Z,,,,,,,,0,,0,,,,,,,,,
2024-01-16T02:26:20Z,,,,,,,,,0,,,,,,,,,,
2024-01-16T02:26:21Z,,,,,,,,,,,,,,,,,0,,
2024-01-16T02:26:22Z,,,,,,,,,,,,,,,,,,0,
2024-01-16T02:26:23Z,,,,,,,,,,,30,,,,,,,,0
2024-01-16T02:26:24Z,,,,,,,,,,,,10,,,,,,,
2024-01-16T02:26:25Z,,,,,,,,,,,,,2,,,,,,
2024-01-16T02:26:26Z,,,,,,,,,,,,,,0,,,,,
2024-01-16T02:26:27Z,,,,,,,,,,,,,,,,0,,,
2024-01-16T02:30:16Z,,,,,,0,,,,,,,,,,,,,
2024-01-16T02:30:19Z,,,,,,,0,,,,,,,,,,,,
2024-01-16T02:33:21Z,-24.913944,,,,,,,,,,,,,,,,,,
2024-01-16T02:33:22Z,,,,72189,,,,,,,,,,,,,,,
2024-01-16T02:33:23Z,,,57.077744,,3325092,,,,,,,,,,,,,,
2024-01-16T02:33:27Z,,,,,,,,,,0,,,,,,,,,
2024-01-16T02:33:28Z,,,,,,,,0,,,,,,,,,,,
2024-01-16T02:33:29Z,,,,,,,,,0,,,,,,,,,,
2024-01-16T02:33:30Z,,,,,,,,,,,,,,,,,0,0,
2024-01-16T02:33:31Z,,,,,,,,,,,,,,,,,,,0
2024-01-16T02:33:32Z,,,,,,,,,,,33,,,,,,,,
2024-01-16T02:33:33Z,,,,,,,,,,,,11,,,,,,,
2024-01-16T02:33:34Z,,,,,,,,,,,,,4,0,,,,,
2024-01-16T02:33:36Z,,,,,,,,,,,,,,,,0,,,
2024-01-16T02:37:19Z,,,,,,0,,,,,,,,,,,,,
2024-01-16T02:37:21Z,,,,,,,0,,,,,,,,,,,,
2024-01-16T02:40:30Z,-25.656977,,,72193,,,,,,,,,,,,,,,
2024-01-16T02:40:31Z,,,57.931995,,,,,,,,,,,,,,,,
2024-01-16T02:40:32Z,,,,,3088404,,,,,,,,,,,,,,
2024-01-16T02:40:36Z,,,,,,,,,,0,,,,,,,,,
2024-01-16T02:40:37Z,,,,,,,,0,1,,,,,,,,,,
2024-01-16T02:40:38Z,,,,,,,,,,,,,,,,,0,,
2024-01-16T02:40:39Z,,,,,,,,,,,,,,,,,,0,
2024-01-16T02:40:40Z,,,,,,,,,,,,,,,,,,,1
2024-01-16T02:40:41Z,,,,,,,,,,,6,2,,,,,,,
2024-01-16T02:40:42Z,,,,,,,,,,,,,2,,,,,,
2024-01-16T02:40:43Z,,,,,,,,,,,,,,2,,,,,
2024-01-16T02:40:44Z,,,,,,,,,,,,,,,,0,,,
2024-01-16T02:44:23Z,,,,,,0,,,,,,,,,,,,,
2024-01-16T02:44:26Z,,,,,,,0,,,,,,,,,,,,
2024-01-16T02:47:38Z,-26.180237,,,,,,,,,,,,,,,,,,
2024-01-16T02:47:39Z,,,,72196,,,,,,,,,,,,,,,
2024-01-16T02:47:40Z,,,58.875584,,,,,,,,,,,,,,,,
2024-01-16T02:47:41Z,,,,,2883172,,,,,,,,,,,,,,
2024-01-16T02:47:45Z,,,,,,,,0,,0,,,,,,,,,
2024-01-16T02:47:46Z,,,,,,,,,0,,,,,,,,,,
2024-01-16T02:47:47Z,,,,,,,,,,,,,,,,,0,,
2024-01-16T02:47:48Z,,,,,,,,,,,,,,,,,,0,
2024-01-16T02:47:49Z,,,,,,,,,,,0,,,,,,,,0
2024-01-16T02:47:50Z,,,,,,,,,,,,0,,,,,,,
2024-01-16T02:47:51Z,,,,,,,,,,,,,0,,,,,,
2024-01-16T02:47:52Z,,,,,,,,,,,,,,0,,,,,
2024-01-16T02:47:53Z,,,,,,,,,,,,,,,,0,,,
2024-01-16T02:51:27Z,,,,,,0,,,,,,,,,,,,,
2024-01-16T02:51:30Z,,,,,,,0,,,,,,,,,,,,
2024-01-16T02:54:54Z,-26.588375,,,,,,,,,,,,,,,,,,
2024-01-16T02:54:55Z,,,,72181,,,,,,,,,,,,,,,
2024-01-16T02:54:56Z,,,59.604553,,,,,,,,,,,,,,,,
2024-01-16T02:54:57Z,,,,,2733739,,,,,,,,,,,,,,
2024-01-16T02:55:01Z,,,,,,,,0,,0,,,,,,,,,
2024-01-16T02:55:02Z,,,,,,,,,1,,,,,,,,,,
2024-01-16T02:55:03Z,,,,,,,,,,,,,,,,,0,,
2024-01-16T02:55:04Z,,,,,,,,,,,,,,,,,,0,1
2024-01-16T02:55:05Z,,,,,,,,,,,18,,,,,,,,
2024-01-16T02:55:06Z,,,,,,,,,,,,4,,,,,,,
2024-01-16T02:55:07Z,,,,,,,,,,,,,2,2,,,,,
2024-01-16T02:55:09Z,,,,,,,,,,,,,,,,0,,,
2024-01-16T02:58:32Z,,,,,,0,,,,,,,,,,,,,
2024-01-16T02:58:34Z,,,,,,,0,,,,,,,,,,,,
2024-01-16T03:02:03Z,-26.973682,,,,,,,,,,,,,,,,,,
